unix_time,timestamp,gpu_index,gpu_name,memory_used_mib,memory_total_mib,memory_percent
1774624419.271,2026-03-27T15:13:39,4,NVIDIA H200,4,143771,0.0028
1774624419.271,2026-03-27T15:13:39,5,NVIDIA H200,4,143771,0.0028
1774624419.271,2026-03-27T15:13:39,6,NVIDIA H200,4,143771,0.0028
1774624419.271,2026-03-27T15:13:39,7,NVIDIA H200,4,143771,0.0028
1774624420.272,2026-03-27T15:13:40,0,NVIDIA H200,4,143771,0.0028
1774624420.272,2026-03-27T15:13:40,1,NVIDIA H200,4,143771,0.0028
1774624420.272,2026-03-27T15:13:40,2,NVIDIA H200,4,143771,0.0028
1774624420.272,2026-03-27T15:13:40,3,NVIDIA H200,4,143771,0.0028
1774624420.272,2026-03-27T15:13:40,4,NVIDIA H200,4,143771,0.0028
1774624420.272,2026-03-27T15:13:40,5,NVIDIA H200,4,143771,0.0028
1774624420.272,2026-03-27T15:13:40,6,NVIDIA H200,4,143771,0.0028
1774624420.272,2026-03-27T15:13:40,7,NVIDIA H200,4,143771,0.0028
1774624421.273,2026-03-27T15:13:41,0,NVIDIA H200,4,143771,0.0028
1774624421.273,2026-03-27T15:13:41,1,NVIDIA H200,4,143771,0.0028
1774624421.273,2026-03-27T15:13:41,2,NVIDIA H200,4,143771,0.0028
1774624421.273,2026-03-27T15:13:41,3,NVIDIA H200,4,143771,0.0028
1774624421.273,2026-03-27T15:13:41,4,NVIDIA H200,4,143771,0.0028
1774624421.273,2026-03-27T15:13:41,5,NVIDIA H200,4,143771,0.0028
1774624421.273,2026-03-27T15:13:41,6,NVIDIA H200,4,143771,0.0028
1774624421.273,2026-03-27T15:13:41,7,NVIDIA H200,4,143771,0.0028
1774624422.274,2026-03-27T15:13:42,0,NVIDIA H200,4,143771,0.0028
1774624422.274,2026-03-27T15:13:42,1,NVIDIA H200,4,143771,0.0028
1774624422.274,2026-03-27T15:13:42,2,NVIDIA H200,4,143771,0.0028
1774624422.274,2026-03-27T15:13:42,3,NVIDIA H200,4,143771,0.0028
1774624422.274,2026-03-27T15:13:42,4,NVIDIA H200,4,143771,0.0028
1774624422.274,2026-03-27T15:13:42,5,NVIDIA H200,4,143771,0.0028
1774624422.274,2026-03-27T15:13:42,6,NVIDIA H200,4,143771,0.0028
1774624422.274,2026-03-27T15:13:42,7,NVIDIA H200,4,143771,0.0028
1774624423.274,2026-03-27T15:13:43,0,NVIDIA H200,4,143771,0.0028
1774624423.274,2026-03-27T15:13:43,1,NVIDIA H200,4,143771,0.0028
1774624423.274,2026-03-27T15:13:43,2,NVIDIA H200,4,143771,0.0028
1774624423.274,2026-03-27T15:13:43,3,NVIDIA H200,4,143771,0.0028
1774624423.274,2026-03-27T15:13:43,4,NVIDIA H200,4,143771,0.0028
1774624423.274,2026-03-27T15:13:43,5,NVIDIA H200,4,143771,0.0028
1774624423.274,2026-03-27T15:13:43,6,NVIDIA H200,4,143771,0.0028
1774624423.274,2026-03-27T15:13:43,7,NVIDIA H200,4,143771,0.0028
1774624424.275,2026-03-27T15:13:44,0,NVIDIA H200,4,143771,0.0028
1774624424.275,2026-03-27T15:13:44,1,NVIDIA H200,4,143771,0.0028
1774624424.275,2026-03-27T15:13:44,2,NVIDIA H200,4,143771,0.0028
1774624424.275,2026-03-27T15:13:44,3,NVIDIA H200,4,143771,0.0028
1774624424.275,2026-03-27T15:13:44,4,NVIDIA H200,4,143771,0.0028
1774624424.275,2026-03-27T15:13:44,5,NVIDIA H200,4,143771,0.0028
1774624424.275,2026-03-27T15:13:44,6,NVIDIA H200,4,143771,0.0028
1774624424.275,2026-03-27T15:13:44,7,NVIDIA H200,4,143771,0.0028
1774624425.276,2026-03-27T15:13:45,0,NVIDIA H200,4,143771,0.0028
1774624425.276,2026-03-27T15:13:45,1,NVIDIA H200,4,143771,0.0028
1774624425.276,2026-03-27T15:13:45,2,NVIDIA H200,4,143771,0.0028
1774624425.276,2026-03-27T15:13:45,3,NVIDIA H200,4,143771,0.0028
1774624425.276,2026-03-27T15:13:45,4,NVIDIA H200,4,143771,0.0028
1774624425.276,2026-03-27T15:13:45,5,NVIDIA H200,4,143771,0.0028
1774624425.276,2026-03-27T15:13:45,6,NVIDIA H200,4,143771,0.0028
1774624425.276,2026-03-27T15:13:45,7,NVIDIA H200,4,143771,0.0028
1774624426.277,2026-03-27T15:13:46,0,NVIDIA H200,4,143771,0.0028
1774624426.277,2026-03-27T15:13:46,1,NVIDIA H200,4,143771,0.0028
1774624426.277,2026-03-27T15:13:46,2,NVIDIA H200,4,143771,0.0028
1774624426.277,2026-03-27T15:13:46,3,NVIDIA H200,4,143771,0.0028
1774624426.277,2026-03-27T15:13:46,4,NVIDIA H200,4,143771,0.0028
1774624426.277,2026-03-27T15:13:46,5,NVIDIA H200,4,143771,0.0028
1774624426.277,2026-03-27T15:13:46,6,NVIDIA H200,4,143771,0.0028
1774624426.277,2026-03-27T15:13:46,7,NVIDIA H200,4,143771,0.0028
1774624427.277,2026-03-27T15:13:47,0,NVIDIA H200,4,143771,0.0028
1774624427.277,2026-03-27T15:13:47,1,NVIDIA H200,4,143771,0.0028
1774624427.277,2026-03-27T15:13:47,2,NVIDIA H200,4,143771,0.0028
1774624427.277,2026-03-27T15:13:47,3,NVIDIA H200,4,143771,0.0028
1774624427.277,2026-03-27T15:13:47,4,NVIDIA H200,4,143771,0.0028
1774624427.277,2026-03-27T15:13:47,5,NVIDIA H200,4,143771,0.0028
1774624427.277,2026-03-27T15:13:47,6,NVIDIA H200,4,143771,0.0028
1774624427.277,2026-03-27T15:13:47,7,NVIDIA H200,4,143771,0.0028
1774624428.278,2026-03-27T15:13:48,0,NVIDIA H200,4,143771,0.0028
1774624428.278,2026-03-27T15:13:48,1,NVIDIA H200,4,143771,0.0028
1774624428.278,2026-03-27T15:13:48,2,NVIDIA H200,4,143771,0.0028
1774624428.278,2026-03-27T15:13:48,3,NVIDIA H200,4,143771,0.0028
1774624428.278,2026-03-27T15:13:48,4,NVIDIA H200,4,143771,0.0028
1774624428.278,2026-03-27T15:13:48,5,NVIDIA H200,4,143771,0.0028
1774624428.278,2026-03-27T15:13:48,6,NVIDIA H200,4,143771,0.0028
1774624428.278,2026-03-27T15:13:48,7,NVIDIA H200,4,143771,0.0028
1774624429.279,2026-03-27T15:13:49,0,NVIDIA H200,4,143771,0.0028
1774624429.279,2026-03-27T15:13:49,1,NVIDIA H200,4,143771,0.0028
1774624429.279,2026-03-27T15:13:49,2,NVIDIA H200,4,143771,0.0028
1774624429.279,2026-03-27T15:13:49,3,NVIDIA H200,4,143771,0.0028
1774624429.279,2026-03-27T15:13:49,4,NVIDIA H200,4,143771,0.0028
1774624429.279,2026-03-27T15:13:49,5,NVIDIA H200,4,143771,0.0028
1774624429.279,2026-03-27T15:13:49,6,NVIDIA H200,4,143771,0.0028
1774624429.279,2026-03-27T15:13:49,7,NVIDIA H200,4,143771,0.0028
1774624430.280,2026-03-27T15:13:50,0,NVIDIA H200,4,143771,0.0028
1774624430.280,2026-03-27T15:13:50,1,NVIDIA H200,4,143771,0.0028
1774624430.280,2026-03-27T15:13:50,2,NVIDIA H200,4,143771,0.0028
1774624430.280,2026-03-27T15:13:50,3,NVIDIA H200,4,143771,0.0028
1774624430.280,2026-03-27T15:13:50,4,NVIDIA H200,4,143771,0.0028
1774624430.280,2026-03-27T15:13:50,5,NVIDIA H200,4,143771,0.0028
1774624430.280,2026-03-27T15:13:50,6,NVIDIA H200,4,143771,0.0028
1774624430.280,2026-03-27T15:13:50,7,NVIDIA H200,4,143771,0.0028
1774624431.281,2026-03-27T15:13:51,0,NVIDIA H200,4,143771,0.0028
1774624431.281,2026-03-27T15:13:51,1,NVIDIA H200,4,143771,0.0028
1774624431.281,2026-03-27T15:13:51,2,NVIDIA H200,4,143771,0.0028
1774624431.281,2026-03-27T15:13:51,3,NVIDIA H200,4,143771,0.0028
1774624431.281,2026-03-27T15:13:51,4,NVIDIA H200,4,143771,0.0028
1774624431.281,2026-03-27T15:13:51,5,NVIDIA H200,4,143771,0.0028
1774624431.281,2026-03-27T15:13:51,6,NVIDIA H200,4,143771,0.0028
1774624431.281,2026-03-27T15:13:51,7,NVIDIA H200,4,143771,0.0028
1774624432.282,2026-03-27T15:13:52,0,NVIDIA H200,4,143771,0.0028
1774624432.282,2026-03-27T15:13:52,1,NVIDIA H200,4,143771,0.0028
1774624432.282,2026-03-27T15:13:52,2,NVIDIA H200,4,143771,0.0028
1774624432.282,2026-03-27T15:13:52,3,NVIDIA H200,4,143771,0.0028
1774624432.282,2026-03-27T15:13:52,4,NVIDIA H200,4,143771,0.0028
1774624432.282,2026-03-27T15:13:52,5,NVIDIA H200,4,143771,0.0028
1774624432.282,2026-03-27T15:13:52,6,NVIDIA H200,4,143771,0.0028
1774624432.282,2026-03-27T15:13:52,7,NVIDIA H200,4,143771,0.0028
1774624433.283,2026-03-27T15:13:53,0,NVIDIA H200,4,143771,0.0028
1774624433.283,2026-03-27T15:13:53,1,NVIDIA H200,4,143771,0.0028
1774624433.283,2026-03-27T15:13:53,2,NVIDIA H200,4,143771,0.0028
1774624433.283,2026-03-27T15:13:53,3,NVIDIA H200,4,143771,0.0028
1774624433.283,2026-03-27T15:13:53,4,NVIDIA H200,4,143771,0.0028
1774624433.283,2026-03-27T15:13:53,5,NVIDIA H200,4,143771,0.0028
1774624433.283,2026-03-27T15:13:53,6,NVIDIA H200,4,143771,0.0028
1774624433.283,2026-03-27T15:13:53,7,NVIDIA H200,4,143771,0.0028
