unix_time,timestamp,gpu_index,gpu_name,memory_used_mib,memory_total_mib,memory_percent
1774628711.795,2026-03-27T16:25:11,3,NVIDIA H200,6854,143771,4.7673
1774628711.795,2026-03-27T16:25:11,4,NVIDIA H200,6854,143771,4.7673
1774628711.795,2026-03-27T16:25:11,5,NVIDIA H200,6854,143771,4.7673
1774628711.795,2026-03-27T16:25:11,6,NVIDIA H200,6854,143771,4.7673
1774628711.795,2026-03-27T16:25:11,7,NVIDIA H200,6614,143771,4.6004
1774628712.795,2026-03-27T16:25:12,0,NVIDIA H200,6806,143771,4.7339
1774628712.795,2026-03-27T16:25:12,1,NVIDIA H200,6854,143771,4.7673
1774628712.795,2026-03-27T16:25:12,2,NVIDIA H200,6854,143771,4.7673
1774628712.795,2026-03-27T16:25:12,3,NVIDIA H200,6854,143771,4.7673
1774628712.795,2026-03-27T16:25:12,4,NVIDIA H200,6854,143771,4.7673
1774628712.795,2026-03-27T16:25:12,5,NVIDIA H200,6854,143771,4.7673
1774628712.795,2026-03-27T16:25:12,6,NVIDIA H200,6854,143771,4.7673
1774628712.795,2026-03-27T16:25:12,7,NVIDIA H200,6614,143771,4.6004
1774628713.796,2026-03-27T16:25:13,0,NVIDIA H200,6806,143771,4.7339
1774628713.796,2026-03-27T16:25:13,1,NVIDIA H200,6854,143771,4.7673
1774628713.796,2026-03-27T16:25:13,2,NVIDIA H200,6854,143771,4.7673
1774628713.796,2026-03-27T16:25:13,3,NVIDIA H200,6854,143771,4.7673
1774628713.796,2026-03-27T16:25:13,4,NVIDIA H200,6854,143771,4.7673
1774628713.796,2026-03-27T16:25:13,5,NVIDIA H200,6854,143771,4.7673
1774628713.796,2026-03-27T16:25:13,6,NVIDIA H200,6854,143771,4.7673
1774628713.796,2026-03-27T16:25:13,7,NVIDIA H200,6614,143771,4.6004
1774628714.797,2026-03-27T16:25:14,0,NVIDIA H200,6806,143771,4.7339
1774628714.797,2026-03-27T16:25:14,1,NVIDIA H200,6854,143771,4.7673
1774628714.797,2026-03-27T16:25:14,2,NVIDIA H200,6854,143771,4.7673
1774628714.797,2026-03-27T16:25:14,3,NVIDIA H200,6854,143771,4.7673
1774628714.797,2026-03-27T16:25:14,4,NVIDIA H200,6854,143771,4.7673
1774628714.797,2026-03-27T16:25:14,5,NVIDIA H200,6854,143771,4.7673
1774628714.797,2026-03-27T16:25:14,6,NVIDIA H200,6854,143771,4.7673
1774628714.797,2026-03-27T16:25:14,7,NVIDIA H200,6614,143771,4.6004
1774628715.797,2026-03-27T16:25:15,0,NVIDIA H200,6806,143771,4.7339
1774628715.797,2026-03-27T16:25:15,1,NVIDIA H200,6854,143771,4.7673
1774628715.797,2026-03-27T16:25:15,2,NVIDIA H200,6854,143771,4.7673
1774628715.797,2026-03-27T16:25:15,3,NVIDIA H200,6854,143771,4.7673
1774628715.797,2026-03-27T16:25:15,4,NVIDIA H200,6854,143771,4.7673
